ID	STRING
11000	古柏：好兄弟，你可帮了我一个大忙啊！
11001	古柏：出岛后别忘了常回来看看兄弟们！
11002	古柏：说起来真是倒霉，我前些日子去了一趟神农架，结果不小心把天王令给弄丢了，天王令是本帮信物，如果落到居心叵测的人手上，后果不堪设想……
11003	古柏：太好了！如果你能帮我找回天王令，我会保举你做掌舵头领。
11004	古柏：原来天王令是被神农架的一帮山贼偷去了，幸亏找了回来，否则定会被帮主责怪，你可是帮了我一个大忙啊！
11005	古柏：找到天王令了吗？
11006	杨湖：咱们天王帮名气在外，经常有些宵小之辈冒充本帮弟子，在外面为非作歹。
11007	杨湖：那些武陵山的土匪还在欺压百姓吗？
11008	杨湖：我们天王帮与老百姓唇齿相依，你要记住，绝不可自恃武功、做出欺压百姓的行径，明白吗？
11009	杨湖：人心即江湖，只要心胸坦荡，无论身处何地都是青天白日，倘若心地龌龊，走到哪里都是人间炼狱。
11010	杨湖：有探子回报，说武陵山最近出现了一些土匪，冒充天王帮的名头打家劫舍，百姓怨声载道。事关本帮声誉，你愿意去一探土匪的巢穴吗？
11011	杨湖：听说那帮土匪经常在武陵山白水洞附近出没。
11012	杨湖：你孤身闯匪穴为民除害，做得很好！本座不会看错人，以你的资质，只要再历练一段时间，必会成为小辈中出类拔萃的人物。
11013	杨湖：那些武陵山的土匪还在欺压百姓吗？
11014	孙道领：先弄来一坛好酒再说！听说巴陵县的酒馆里有一种美酒叫“蓬莱春”，乃是酒中仙品……
11015	孙道领：好兄弟！有空咱哥俩好好喝上几杯！
11016	孙道领：没事儿别忘了回来陪哥哥喝酒！
11017	孙道领：本帮的兄弟都是一些豪气冲天的汉子，大伙儿经常在一起赌酒论英雄，你要不要加入本帮啊？
11018	孙道领：我喝酒之后有点头晕，居然没看出你是个黄花大闺女！本帮兄弟都是些粗豪大汉，像你这样娇滴滴的姑娘可不行！
11019	孙道领：罗嗦了半天，原来你不是咱们金系的兄弟，那你不能加入本帮。
11020	孙道领：你已经投身别的门派，是好汉就不能脚踏两只船！
11021	孙道领：你要想加入本帮，就先去弄一坛好酒来！听说巴陵县的酒馆里有一种美酒叫“蓬莱春”，乃是酒中仙品……
11022	孙道领：先弄来一坛好酒再说！听说巴陵县的酒馆里有一种美酒叫“蓬莱春”，乃是酒中仙品……
11023	孙道领：蓬莱春！未启封泥就已香气扑鼻，果然是好酒！哈哈哈哈！看来你也是个性情中人，大家就一起闯荡江湖吧！
11024	青螺岛
11025	回天王岛吧！
11026	杨瑛：金人居心叵测，一直妄图颠覆我中原武林，倘若我们自家兄弟都不能一条心，又怎么能击退敌人呢？
11027	杨瑛：你取回天王遗书了吗？
11028	杨瑛：离开了天王帮，大家以后仍是肝胆相照的好兄弟！
11029	杨瑛：想当年，楚王在洞庭湖起兵，南抗赵宋，北抵金兵，何等英雄！楚王身故后，义军残部推举我爹大圣天王为领袖，继续领导起义。义军发展迅猛，引起朝廷恐慌，派重兵前来剿灭，在那场血战中，我爹不幸被叛徒出卖，力战不屈，在青螺岛被俘殉义！
11030	我爹牺牲后，我将他的衣冠、佩剑和一本兵书一起埋在了青螺岛上。那本兵书名为《天王遗书》，里面不仅记载了我爹生前行军布阵的心得与密要，而且还详细记录了洞庭湖地区的军事要地和水路要塞，因此对于本帮而言乃是一本十分重要的密书。
11031	可是最近不知被谁走漏了消息，这本书被金国打探到，他们派了大量杀手前往青螺岛，想去抢夺这本书。
11032	杨瑛：《天王遗书》绝不能落入金人之手，现在我派你去一趟青螺岛，赶在金人前面，将《天王遗书》取回来，你愿意担此重任吗？
11033	杨瑛：速去速回，多加小心！
11034	属下不辱使命，已经将《天王遗书》取回，请帮主过目。
11035	杨瑛：太好了，夺回《天王遗书》不仅能保全本帮，更能阻止一场武林浩劫！你做得很好，从今天起，你可以自由地闯荡江湖了！
11036	杨瑛：你取回天王遗书了吗？
11037	王佐：帮主就像老夫的亲生女儿一样，无论发生什么事，老夫都会尽全力保护她！
11038	王佐：你拿到鸡血石了吗？
11039	王佐：本帮兄弟都是心胸坦荡的好汉，老夫最见不得那些偷鸡摸狗的孬种！
11040	王佐：男子汉大丈夫行走江湖，要顶天立地，如果你做了一些违背江湖道义的事，老夫可饶不了你！
11041	王佐：你是新加入本帮的兄弟吧？要想升为本帮的侍卫长，必须去北山山洞拿到至少三个鸡血石，你有胆量接受这个挑战吗？
11042	王佐：很好，是条汉子！拿到至少三个鸡血石后再来找我吧！
11043	王佐：做得好！老夫就升你做侍卫长，不过以后还有很多考验等着你，你要继续努力。
11044	王佐：必须拿到至少三个鸡血石才行。
11045	王佐：你拿到鸡血石了吗？
11046	桃花源<——>武陵山
11047	桃花源
11048	冉翁：一茅斋，野花开，管甚谁家兴废谁成败，陋巷箪瓢亦乐哉，哈哈哈哈！
11049	小叶：小小鸡，叽叽叽，尖嘴巴，圆身体，身上穿着黄茸衣，爱吃小虫爱吃米。
11050	小叶：小小鸭，扁嘴巴，爱吃鱼，爱吃虾，走起路来摇摇摇，唱起歌来嘎嘎嘎。
11051	小叶：小白兔，白又白，两只耳朵竖起来，爱吃萝卜爱吃菜，蹦蹦跳跳真可爱。
11052	陶然：日子虽然清贫，但是和外面的兵荒马乱比起来，还是这里的太平日子好啊！
11053	骆英：你是从外面来的么？这里的一草一木都有感情，千万不要去折损它们。
11054	铁匠：自古美酒配英雄、名剑配侠士，虽然一枝柳条亦可杀人，但是习武之人，有谁会不喜欢宝剑利刃呢？
11055	药店老板：方圆几十里就我这有药卖，过了这个村就没有这个店罗！
11056	杂货店老板：小店虽小，杂货俱全，要看看吗？
11057	神农架<——>巴陵县
11058	衙门公告
11059	南岳镇<——>衡山
11060	南岳镇<——>巴陵县
11061	南岳镇<——>罗霄山
11062	南岳镇
11063	南岳镇
11064	南岳镇
11065	南岳镇
11066	茶摊老板：客官，来到衡山脚下，一定要尝尝我们这里的云雾茶。
11067	茶摊老板：“名山名水出名茶”，云雾茶是我们衡山的特产，久负盛名，早在唐代就被列为贡品。
11068	茶摊老板：云雾茶滋味醇厚，香气浓郁，纯而不淡，浓而不涩。沏上一壶，不仅可以生津解乏，还能够消暑解毒呢。
11069	峨嵋弟子：天下女子所创的门派中，以本派为第一。
11070	本派弟子均为女子，不仅武功高强，而且多才多艺，琴棋书画无所不精。
11071	有人说江湖是男人的世界，但是本派却能够与少林武当鼎立，因此武林中人无不敬本门弟子三分。
11072	本派只收女弟子。
11073	峨嵋弟子：你想加入本派吗？
11074	峨嵋弟子：你不属于水系，不能加入本派。
11075	峨嵋弟子：只有不属于任何门派的人，才能加入本派。
11076	峨嵋弟子：本门只收女弟子。
11077	欢迎你加入峨嵋派！
11078	峨嵋弟子：你等级不够，切勿操之过急。修练到十级之后再来找我吧！
11079	酒店老板：自从衡山派的独孤大侠做了武林盟主之后，咱们这个小小的南岳镇就变得热闹起来了。镇上经常会有一些刀客剑侠出现，我这小酒馆的生意也比以前好多了。
11080	客栈老板：看客官的样子，也是个在刀口上讨生活的人吧？我们这里经常会有江湖中人出入，都是上山拜访独孤大侠的。
11081	彭大爷：年轻人，没事儿学点手艺，不要整天背着把剑打打杀杀的。
11082	田太婆：我的儿子如果还活着，也差不多有你这么大了。可怜他十五岁的时候得病死了，剩下我一个孤老婆子。
11083	阿福：我想上衡山学武，做一个想独孤大侠那样的人，锄强扶弱，替天行道，多么威风！
11084	赵银娣：我好想去学堂念书，可是爹爹不让，说女孩子念书又不能考功名，只是浪费钱。
11085	赵银娣：爹爹老是打我，说我是赔钱货，有时还连我娘一起打。如果我像你一样有本事，爹爹是不是就不会再打我了？
11086	王守义：听说独孤大侠的夫人是一个红粉英雄，不仅武功高强，还是个大美人哩！
11087	王守义：听说独孤大侠和独孤夫人原是仇家，不料彼此相爱，于是尽弃前嫌，结为眷属，在江湖上还被传为一段佳话呢！
11088	王守义：独孤大侠的女儿独孤雯经常来镇上玩的，那可是个古灵精怪的调皮鬼！
11089	赵百年：我真是倒霉，到现在还没个儿子，难道我赵家真的要断了香火？
11090	谷之兰：独孤夫人真有福气，丈夫是一个人人景仰的大英雄，真叫人羡慕。
11091	谷之兰：女人一辈子最重要的就是不要嫁错人，我将来也要嫁给一个铁骨柔情的大侠。
11092	闻慧：你也是上山拜访独孤大侠的吗？他可是我的偶像，你要是见着他，麻烦让他给我签个名。？
11093	唐门弟子：本门雄踞川蜀，凭借暗器和火器独步武林，饮誉江湖达数百年之久。
11094	江湖中人谈本门而色变，可见本门的厉害！
11095	什么武林正道、民族大义，全都是狗屁！咱们只按照自己的牌理出牌，既不愿与那些所谓的名门正派结交，也不屑与邪魔歪道为伍。
11096	想加入本门可不是一件容易的事，存心不良的人咱们可不要！
11097	唐门弟子：想加入本门吗？
11098	唐门弟子：你不属于木系，不能加入本门。
11099	唐门弟子：只有不属于任何门派的人，才能加入本门。
11100	欢迎你加入唐门！
11101	唐门弟子：你等级不够，还是等修练到十级之后再来找我吧！
11102	天忍教徒：本教信奉大金国的国教萨满教，教主乃是国师完颜宏烈，他性情狂傲，智谋过人，就连大金皇帝对他也礼让三分。
11103	本教高手无数，招募了大批金宋两国的高手，可谓藏龙卧虎。
11104	天忍教徒：想加入本教吗？
11105	天忍教徒：你不属于火系，不能加入本门。
11106	天忍教徒：只有不属于任何门派的人，才能加入本教。
11107	欢迎你加入天忍教！
11108	天忍教徒：本教弟子都是精英之辈，像你这样的新手，本教是不收的。
11109	天王帮众：本帮帮主杨瑛在江湖上赫赫有名，别看她是个女子，但是武艺高强，胆识过人，不让须眉，帮里的兄弟们都服她！
11110	本帮帮众遍布两湖，人多势大，天下无人敢小觑咱们！
11111	本帮既抗金兵、也反宋廷，兄弟们都是贫苦百姓出身，闯荡江湖也只是为了有条活路。哪个皇帝坐江山，跟咱们可没什么关系！
11112	天王帮众：你想加入本帮吗？
11113	天王帮众：以你的资质和根骨不适合修练本门武功，我们不想误人子弟，你还是另投明师吧！
11114	天王帮众：只有不属于任何门派的人，才能加入本帮。
11115	天王帮众：本帮帮众都是些粗豪大汉，像你这样娇滴滴的姑娘可不适合本帮。
11116	欢迎你加入天王帮！
11117	天王帮众：学武之道，欲速则不达。你等级不够，等修练到十级之后再来找我吧！
11118	铁匠：人在江湖飘，哪能没把刀？我这里的名剑利器可不少，请慢慢挑。
11119	武当弟子：天下武学，北宗少林，南崇武当，你想必听说过吧？
11120	本派武功讲究以静制动，以柔克刚，以短胜长，以慢击快、以意运气，以气运身，后发制人。冲虚恬淡，以无为胜有为，以无形胜有形，方是武学最高的境界。
11121	本派武功有“五不传”，即柔骨质脆、心险、好斗、狂酒、轻露者，不传。
11122	武当弟子：想加入本门吗？
11123	武当弟子：你不属于土系，不能加入本派。
11124	武当弟子：只有不属于任何门派的人，才能加入本派。
11125	欢迎你加入武当派！
11126	武当弟子：学武之道，欲速则不达。你初入江湖，还是先好好历练历练吧！
11127	药店老板：这些药材，别看其貌不扬，全是我多年来翻越三山五岳辛勤觅得的，所以价值不菲。行走江湖，还是多买些药防身吧。
11128	杂货店老板：东西南北货，油盐酱醋茶，我这里什么都有，您要买点什么？
11129	车夫：咱们车夫做的是气力活，吃的是辛苦饭，您好心帮衬一下吧？
11130	车夫：唉，现在的生意越来越难做了，原本还有不少富商大爷去神农架那儿游玩，可是最近不知从哪儿窜出一群黑叶猴，沿路打劫客人，搞得我生意大受影响，如果有人能赶走这些黑叶猴就好了，每赶走十只，就可以免费在我这里使用一次车马。您要坐车吗？
11131	车夫：咱们车夫做的是气力活，吃的是辛苦饭，您好心帮衬一下吧？
11132	车夫：多谢你帮我赶走了黑叶猴，要去哪里？我免费送你去！
11133	车夫：原来你也是个没钱的主儿，算我看走了眼。
11134	衡山<——>南岳镇
11135	衡山
11136	衡山弟子：你是来拜访盟主的吗？他就在大厅里。
11137	衡山弟子：盟主和夫人情深爱重，膝下只有一个女儿，那可是个调皮的鬼精灵。
11138	衙门公告
11139	巴陵县<——>南岳镇
11140	巴陵县<——>武陵山
11141	巴陵县<——>神农架
11142	巴陵县
11143	巴陵县
11144	巴陵县
11145	巴陵县
11146	船夫：对不起，新手不能坐船出村。
11147	船夫：没银子可坐不了船！
11148	船夫：我从小就在湖边长大，我爷爷和我爹都是渔民，这洞庭湖区就没有我不熟的地方。你要坐船吗？
11149	船夫：原来是天王帮的兄弟，放心好了，我免费送兄弟去！
11150	船夫：哟，那可不是寻常人去的地方，去可以，你得多给些银子。
11151	船夫：我可不能白跑一次船。
11152	船夫：对不起，新手不能坐船出村。
11153	船夫：俗话说的好，靠山吃山，靠水吃水。这八百里洞庭湖，就是我们渔民的衣食父母。你要坐船吗？
11154	船夫：原来是天王帮的兄弟，好说！坐我的船不用钱，坐好了！
11155	船夫：天王岛？寻常人可靠近不得，要去的话，你得多给些银子。
11156	船夫：想去天王岛，没有银子可不行。
11157	船夫：对不起，新手不能坐船出村。
11158	峨嵋弟子：天下女子所创的门派中，以本派为第一。
11159	本派弟子均为女子，不仅武功高强，而且多才多艺，琴棋书画无所不精。
11160	有人说江湖是男人的世界，但是本派却能够与少林武当鼎立，因此武林中人无不敬本门弟子三分。
11161	本派只收女弟子。
11162	峨嵋弟子：你想加入本派吗？
11163	峨嵋弟子：你不属于水系，不能加入本派。
11164	峨嵋弟子：只有不属于任何门派的人，才能加入本派。
11165	峨嵋弟子：本门只收女弟子。
11166	欢迎你加入峨嵋派！
11167	峨嵋弟子：你等级不够，切勿操之过急。修练到十级之后再来找我吧！
11168	老板，你这里什么酒最好？
11169	酒店老板：本地最好的酒非'蓬莱春'莫属，只是酿造这种酒很费功夫，而且原料也很难找，所以价钱不便宜。
11170	只要酒好就行，我想买一坛，要多少银子？
11171	酒店老板：银子再多也没用，本店已经很久没有酿造这种酒了，因为缺少原料灵芝、玄参和何首乌。如果你能弄到这三种原料，我就帮你酿制一坛。
11172	酒店老板：先找齐酿酒的三种原料再说。
11173	老板，我已经找齐了所需的三种原料，请你为我酿制'蓬莱春'吧。
11174	酒店老板：好，不过你要等一个时辰再来拿。
11175	酒店老板：时间未到，酒还没有酿好。
11176	酒店老板：我们这儿是著名的鱼米之乡，河产丰富，客官要吃点什么鲜货？喝点什么酒？
11177	客栈老板：客官要住店吗？别看我这里门面小，但是又干净又舒服，包管你住了就不想走！
11178	商人：我是从四川来的，这一路上盗匪很多，很不太平。
11179	可没想到自从进了洞庭湖区，就再没遇上什么强盗贼人，你说奇怪不奇怪？
11180	一打听，才知道原来这里真正管事的不是官府，而是一个叫做什么“天王帮”的组织，难怪能这么太平呢！
11181	九斤老爹：“江湖两害、十年九灾”，每年一到雨季，这洞庭湖一涨水，巴陵县就变成了“十垸九溃”，每年不知要死多少人呢！
11182	古老太：渔民苦啊！我有两个儿子都是在湖上打鱼的时候遇上风浪淹死的。
11183	古老太：打鱼的人家没鱼吃，不打鱼的话连饭也没的吃！
11184	顺水：我叫顺水，我爹娘希望我一辈子都顺风顺水，不要遇着什么大风大浪。
11185	小渔：我爹爹是洞庭湖的渔民，每天都要到湖上去撒网捕鱼，如果遇到了刮风下雨，有时会好几天都回不了家呢。
11186	小渔：爹很疼我，可是他老说如果我是男孩子就好了，那样我就可以帮他捕鱼了。
11187	游客：这洞庭湖又叫“云梦泽”，北连长江，南接湘、资、沅、酆四水，号称“八百里洞庭湖”。
11188	游客：洞庭湖浩瀚迂回，山峦突兀，最大的特点是湖外有湖，湖中有山，渔帆点点，芦叶青青，水天一色，鸥鹭翔飞。春秋四时之景不同，一日之中变化万千。
11189	游客：范文正公曾在《岳阳楼记》中写道：“予观夫巴陵胜状，在洞庭一湖。衔远山，吞长江，浩浩汤汤，横无际涯；朝晖夕阴，气象万千”，这碧波万顷的洞庭湖真不愧为“天下第一湖”啊！
11190	俞九州：昔日大圣天王杨幺在洞庭湖起兵，替天行道、锄强扶弱，深得民心，结果引起朝廷恐慌，派兵剿灭，天王寡不敌众，被俘后惨遭杀害。
11191	俞九州：天王遇害时，他的少公子正在外学艺，因此幸免遇难。他回到洞庭湖后，重新聚集散落四处的义军弟兄，组织了天王帮。
11192	俞九州：杨公子武艺高强，胆识过人，天王帮在他的带领下，日渐兴盛，深得我们老百姓的拥戴。不过我从来没有见过杨公子的真面目，据说是个英俊少年喔。
11193	方可为：我们巴陵县是个小地方，但是老百姓的日子过得倒也安乐。
11194	方可为：天王帮就是我们的青天，如果没有他们替天行道，那些贪官污吏还不知要怎么压榨我们老百姓呢！
11195	方可为：在老百姓眼里，天王帮里个个都是大英雄，真好汉！我们这里的年轻小伙子都想加入天王帮呢！
11196	罗家婶子：想我年轻的时候也颇有姿色，如果当初能够嫁进有钱人家，那今生就可以吃穿不愁了。
11197	罗家婶子：唉！没想到我会嫁给一个穷光蛋，一辈子捱苦受穷，我真是后悔啊。
11198	阿芳：渔民的女儿，最后只能嫁给渔民，做一个渔民的妻子。
11199	阿芳：爹娘已经给我安排了婚事，虽然我不愿做一个渔妇，但是也没有办法，父母之命不能违啊。
11200	唐门弟子：本门雄踞川蜀，凭借暗器和火器独步武林，饮誉江湖达数百年之久。
11201	江湖中人谈本门而色变，可见本门的厉害！
11202	什么武林正道、民族大义，全都是狗屁！咱们只按照自己的牌理出牌，既不愿与那些所谓的名门正派结交，也不屑与邪魔歪道为伍。
11203	想加入本门可不是一件容易的事，存心不良的人咱们可不要！
11204	唐门弟子：想加入本门吗？
11205	唐门弟子：你不属于木系，不能加入本门。
11206	唐门弟子：只有不属于任何门派的人，才能加入本门。
11207	欢迎你加入唐门！
11208	唐门弟子：你等级不够，还是等修练到十级之后再来找我吧！
11209	天忍教徒：本教信奉大金国的国教萨满教，教主乃是国师完颜宏烈，他性情狂傲，智谋过人，就连大金皇帝对他也礼让三分。
11210	本教高手无数，招募了大批金宋两国的高手，可谓藏龙卧虎。
11211	天忍教徒：想加入本教吗？
11212	天忍教徒：你不属于火系，不能加入本门。
11213	天忍教徒：只有不属于任何门派的人，才能加入本教。
11214	欢迎你加入天忍教！
11215	天忍教徒：本教弟子都是精英之辈，像你这样的新手，本教是不收的。
11216	天王帮众：本帮帮主杨瑛在江湖上赫赫有名，别看她是个女子，但是武艺高强，胆识过人，不让须眉，帮里的兄弟们都服她！
11217	本帮帮众遍布两湖，人多势大，天下无人敢小觑咱们！
11218	本帮既抗金兵、也反宋廷，兄弟们都是贫苦百姓出身，闯荡江湖也只是为了有条活路。哪个皇帝坐江山，跟咱们可没什么关系！
11219	天王帮众：你想加入本帮吗？
11220	天王帮众：以你的资质和根骨不适合修练本门武功，我们不想误人子弟，你还是另投明师吧！
11221	天王帮众：你已经投身别的门派，可不能脚踏两只船！
11222	天王帮众：本帮帮众都是些粗豪大汉，像你这样娇滴滴的姑娘可不适合本帮。
11223	欢迎你加入天王帮！
11224	天王帮众：学武之道，欲速则不达。你等级不够，等修练到十级之后再来找我吧！
11225	铁匠：我这里的生意红火得很，就连天王帮的弟兄们也经常来我这里打制兵器的。
11226	武当弟子：天下武学，北宗少林，南崇武当，你想必听说过吧？
11227	本派武功讲究以静制动，以柔克刚，以短胜长，以慢击快、以意运气，以气运身，后发制人。冲虚恬淡，以无为胜有为，以无形胜有形，方是武学最高的境界。
11228	本派武功有“五不传”，即柔骨质脆、心险、好斗、狂酒、轻露者，不传。
11229	武当弟子：想加入本门吗？
11230	武当弟子：你不属于土系，不能加入本派。
11231	武当弟子：只有不属于任何门派的人，才能加入本派。
11232	欢迎你加入武当派！
11233	武当弟子：学武之道，欲速则不达。你初入江湖，还是先好好历练历练吧！
11234	在下是天王帮弟子，有一同门身中赤链蛇毒，请神医指点解药！
11235	吴神医：赤链蛇毒！这可比较麻烦啊……麻烦是麻烦，却也不是没有办法，其实赤链蛇毒的难解之处在于解药的药引……
11236	不知需要什么药引？
11237	吴神医：这可是我吴家的独传秘方哦，看在你是天王帮兄弟的份上，我就告诉你吧，药引是火蜥蜴的鳞片和绿毛龟壳上的毛。找到这两样东西，你的同门就有救了。
11238	多谢神医！
11239	吴神医：只要找到火蜥蜴的鳞片和绿毛龟壳上的毛作药引，你的同门就有救了。
11240	吴神医：我这里都是上好的药材，有病治病，无病强身，货真价实，如假包换，要买点什么药？
11241	渔民：刚从湖里打上来的新鲜鱼虾，快来买呀！
11242	杂货店老板：我以前是做货郎担的，积攒了一点本钱之后，就在此地安定下来，开了这间小小的杂货店。
11243	杂货店老板：我以前是做货郎担的，积攒了一点本钱之后，就在此地安定下来，开了这间小小的杂货店。
11244	车夫：这里虽然是湖区，但是陆路往来也很方便，你要坐车去哪里？
11245	车夫：对不起，新手不能坐车出村。
11246	车夫：有了钱再来坐车吧。
